labels,text
ham,Enjoy urself tmr...
ham,Good Morning plz call me sir
ham,"Better than bb. If he wont use it, his wife will or them doctor"
ham,I've been trying to reach him without success
ham,Pansy! You've been living in a jungle for two years! Its my driving you should be more worried about!
ham,If i start sending blackberry torch to nigeria will you find buyer for me?like 4a month. And tell dad not to buy bb from anyone oh.
ham,I dont know what to do to come out of this so only am ask questions like this dont mistake me.
ham,", ,  and  picking them up from various points | going 2 yeovil | and they will do the motor project 4 3 hours | and then u take them home. || 12 2 5.30 max. || Very easy"
ham,"The table's occupied, I'm waiting by the tree"
ham,I wish things were different. I wonder when i will be able to show you how much i value you. Pls continue the brisk walks no drugs without askin me please and find things to laugh about. I love you dearly.
ham,Do you know when the result.
ham,I'm leaving my house now.
ham,His frens go then he in lor. Not alone wif my mum n sis lor.
ham,Yeah like if it goes like it did with my friends imma flip my shit in like half an hour
ham,"Solve d Case : A Man Was Found Murdered On  &lt;DECIMAL&gt; . &lt;#&gt;  AfterNoon. 1,His wife called Police. 2,Police questioned everyone. 3,Wife: Sir,I was sleeping, when the murder took place. 4.Cook: I was cooking. 5.Gardener: I was picking vegetables. 6.House-Maid: I went 2 d post office. 7.Children: We went 2 play. 8.Neighbour: We went 2 a marriage. Police arrested d murderer Immediately. Who's It? Reply With Reason, If U r Brilliant."
ham,:) 
ham,Some are lasting as much as 2 hours. You might get lucky.
ham,Forgot to tell Ì_ smth.. Can Ì_ like number the sections so that it's clearer..
ham,I dont want to hear philosophy. Just say what happen
ham,"Hey, a guy I know is breathing down my neck to get him some bud, anyway you'd be able to get a half track to usf tonight?"
ham,You are not bothering me but you have to trust my answers. Pls.
spam,4mths half price Orange line rental & latest camera phones 4 FREE. Had your phone 11mths ? Call MobilesDirect free on 08000938767 to update now! or2stoptxt
ham,I have printed it oh. So  &lt;#&gt;  come upstairs
ham,"Yep, by the pretty sculpture"
spam,Urgent! Please call 09061743810 from landline. Your ABTA complimentary 4* Tenerife Holiday or #5000 cash await collection SAE T&Cs Box 326 CW25WX 150 ppm
ham,So what about you. What do you remember
ham,If you ask her or she say any please message.
ham,Not getting anywhere with this damn job hunting over here!
ham,I'm not coming home 4 dinner.
ham,I have no money 4 steve mate! !
ham,"Ditto. And you won't have to worry about me saying ANYTHING to you anymore. Like i said last night, you do whatever you want and i'll do the same. Peace."
spam,Congratulations ur awarded 500 of CD vouchers or 125gift guaranteed & Free entry 2 100 wkly draw txt MUSIC to 87066 TnCs www.Ldew.com1win150ppmx3age16
ham,My sis is catching e show in e afternoon so i'm not watching w her. So c u wan 2 watch today or tmr lor.
spam,"As a valued customer, I am pleased to advise you that following recent review of your Mob No. you are awarded with a å£1500 Bonus Prize, call 09066368470"
ham,I'm aight. Wat's happening on your side.
ham,Same as u... Dun wan... Y u dun like me already ah... Wat u doing now? Still eating?
ham,Ok... Then r we meeting later?
ham,Never y lei... I v lazy... Got wat? Dat day Ì_ send me da url cant work one...
spam,+449071512431 URGENT! This is the 2nd attempt to contact U!U have WON å£1250 CALL 09071512433 b4 050703 T&CsBCM4235WC1N3XX. callcost 150ppm mobilesvary. maxå£7. 50
ham,Hey come online! Use msn... We are all there
ham,Me fine..absolutly fine
ham,So dont use hook up any how
ham,Can Ì_ send me a copy of da report?
ham,"Honey, can you pls find out how much they sell Predicte in Nigeria. And how many times can it be used. Its very important to have a reply before monday"
ham,Nope... C Ì_ then...
spam,Natalie (20/F) is inviting you to be her friend. Reply YES-165 or NO-165 See her: www.SMS.ac/u/natalie2k9 STOP? Send STOP FRND to 62468
ham,"Yalru lyfu astne chikku.. Bt innu mundhe lyf ali halla ke bilo (marriage)program edhae, so lyf is nt yet ovr chikku..ali vargu lyfu meow meow:-D"
ham,"Yes..but they said its IT.,"
ham,Have a good trip. Watch out for . Remember when you get back we must decide about easter.
ham,But i'll b going 2 sch on mon. My sis need 2 take smth.
ham,Omg how did u know what I ate?
ham,hows my favourite person today? r u workin hard? couldn't sleep again last nite nearly rang u at 4.30
ham,"Yep, the great loxahatchee xmas tree burning of  &lt;#&gt;  starts in an hour"
spam,"Double mins and txts 4 6months FREE Bluetooth on Orange. Available on Sony, Nokia Motorola phones. Call MobileUpd8 on 08000839402 or call2optout/N9DX"
ham,"My mobile number.pls sms ur mail id.convey regards to achan,amma.Rakhesh.Qatar"
ham,Hi kindly give us back our documents which we submitted for loan from STAPATI
ham,Yesterday its with me only . Now am going home.
ham,"The sign of maturity is not when we start saying big things.. But actually it is, when we start understanding small things... *HAVE A NICE EVENING* BSLVYL"
spam,"Urgent -call 09066649731from Landline. Your complimentary 4* Ibiza Holiday or å£10,000 cash await collection SAE T&Cs PO BOX 434 SK3 8WP 150ppm 18+"
ham,I havent add Ì_ yet right.. 
ham,Now got tv 2 watch meh? U no work today?
ham,U say leh... Of course nothing happen lar. Not say v romantic jus a bit only lor. I thk e nite scenery not so nice leh.
ham,I called but no one pick up e phone. I ask both of them already they said ok.
ham,You're right I have now that I think about it
ham,"Lemme know when I can swing by and pick up, I'm free basically any time after 1 all this semester"
ham,Sent me ur email id soon
ham,"Hi Chikku, send some nice msgs"
ham,"\Petey boy whereare you me and all your friendsare in theKingshead come down if you canlove Nic\"""""
ham,See you there! 
spam,Had your mobile 11 months or more? U R entitled to Update to the latest colour mobiles with camera for Free! Call The Mobile Update Co FREE on 08002986030
ham,"Yeah, I'll leave in a couple minutes &amp; let you know when I get to mu"
spam,"Hack Chat. Get backdoor entry into 121 chat rooms at a fraction of the cost. Reply NEO69 or call 09050280520, to subscribe 25p pm. DPS, Bcm box 8027 Ldn, wc1n3xx"
ham,Sorry for the delay. Yes masters
ham,Don't necessarily expect it to be done before you get back though because I'm just now headin out
ham,have * good weekend.
ham,I was gonna ask you lol but i think its at 7
ham,Hhahhaahahah rofl wtf nig was leonardo in your room or something
ham,I would but I'm still cozy. And exhausted from last night.nobody went to school or work. Everything is closed.
ham,Actually i deleted my old website..now i m blogging at magicalsongs.blogspot.com
ham,ÌÏ go home liao? Ask dad to pick me up at 6...
ham,Ok...
ham,Ok lor. Msg me b4 u call.
ham,Yay can't wait to party together!
ham,Just got to  &lt;#&gt;
ham,Well I might not come then...
ham,"I am in tirupur da, once you started from office call me."
ham,R Ì_ going 4 today's meeting?
ham,I think the other two still need to get cash but we can def be ready by 9
ham,K..then come wenever u lik to come and also tel vikky to come by getting free time..:-)
spam,"Thank you, winner notified by sms. Good Luck! No future marketing reply STOP to 84122 customer services 08450542832"
ham,"Nothing, smsing u n xy lor. Sorry lor da guys neva c u in person but they sort of know u lor. So u wan 2 meet them xy ask me 2 bring u along 4 our next meeting."
ham,This pay is  &lt;DECIMAL&gt;  lakhs:)
ham,I thank you so much for all you do with selflessness. I love you plenty.
spam,Ur cash-balance is currently 500 pounds - to maximize ur cash-in now send CASH to 86688 only 150p/msg. CC: 08708800282 HG/Suite342/2Lands Row/W1J6HL
ham,Its normally hot mail. Com you see!
ham,"Just arrived, see you in a couple days &lt;3"
ham,"Goodnight, sleep well da please take care pa. Please."
spam,okmail: Dear Dave this is your final notice to collect your 4* Tenerife Holiday or #5000 CASH award! Call 09061743806 from landline. TCs SAE Box326 CW25WX 150ppm
ham,Yup no more already... Thanx 4 printing n handing it up.
ham,How much it will cost approx . Per month.
spam,"Customer service announcement. We recently tried to make a delivery to you but were unable to do so, please call 07090298926 to re-schedule. Ref:9307622"
ham,Shall i start from hear.
ham,Heart is empty without love.. Mind is empty without wisdom.. Eyes r empty without dreams &amp; Life is empty without frnds.. So Alwys Be In Touch. Good night &amp; sweet dreams
spam,CDs 4u: Congratulations ur awarded å£500 of CD gift vouchers or å£125 gift guaranteed & Freeentry 2 å£100 wkly draw xt MUSIC to 87066 TnCs www.ldew.com1win150ppmx3age16 
ham,Yup. Wun believe wat? U really neva c e msg i sent shuhui?
ham,"Not yet chikku..going to room nw, i'm in bus.."
ham,Staff of placement training in Amrita college.
ham,Ummmmmaah Many many happy returns of d day my dear sweet heart.. HAPPY BIRTHDAY dear
ham,Aiyo cos i sms Ì_ then Ì_ neva reply so i wait 4 Ì_ to reply lar. I tot Ì_ havent finish ur lab wat.
ham,Hurt me... Tease me... Make me cry... But in the end of my life when i die plz keep one rose on my grave and say STUPID I MISS U.. HAVE A NICE DAY BSLVYL
ham,They are just making it easy to pay back. I have  &lt;#&gt; yrs to say but i can pay back earlier. You get?
ham,Yup n her fren lor. I'm meeting my fren at 730.
ham,He's in lag. That's just the sad part but we keep in touch thanks to skype
ham,Love that holiday Monday feeling even if I have to go to the dentists in an hour
spam,"This is the 2nd time we have tried 2 contact u. U have won the 750 Pound prize. 2 claim is easy, call 08718726970 NOW! Only 10p per min. BT-national-rate "
ham,I keep ten rs in my shelf:) buy two egg.
ham,Ok k..sry i knw 2 siva..tats y i askd..
ham,I fetch yun or u fetch?
spam,Sunshine Quiz Wkly Q! Win a top Sony DVD player if u know which country the Algarve is in? Txt ansr to 82277. å£1.50 SP:Tyrone
ham,Oh all have to come ah?
spam,25p 4 alfie Moon's Children in need song on ur mob. Tell ur m8s. Txt Tone charity to 8007 for Nokias or Poly charity for polys: zed 08701417012 profit 2 charity.
ham,But your brother transfered only  &lt;#&gt;  +  &lt;#&gt; . Pa.
ham,Oh dang! I didn't mean o send that to you! Lol!
ham,I'll text now! All creepy like so he won't think that we forgot
spam,+123 Congratulations - in this week's competition draw u have won the å£1450 prize to claim just call 09050002311 b4280703. T&Cs/stop SMS 08718727868. Over 18 only 150ppm
ham,Congrats. That's great. I wanted to tell you not to tell me your score cos it might make me relax. But its motivating me so thanks for sharing
ham,Lol boo I was hoping for a laugh
ham,Somebody should go to andros and steal ice
ham,"Lol ... Oh no babe, I wont be sliding into your place after midnight, but thanks for the invite"
ham,"Storming msg: Wen u lift d phne, u say \HELLO\"" Do u knw wt is d real meaning of HELLO?? . . . It's d name of a girl..! . . . Yes.. And u knw who is dat girl?? \""Margaret Hello\"" She is d girlfrnd f Grahmbell who invnted telphone... . . . . Moral:One can 4get d name of a person"
ham,Doesn't g have class early tomorrow and thus shouldn't be trying to smoke at  &lt;#&gt;
ham,Ok... Let u noe when i leave my house.
ham,Si si. I think ill go make those oreo truffles.
ham,Y she dun believe leh? I tot i told her it's true already. I thk she muz c us tog then she believe.
ham,ARE YOU IN TOWN? THIS IS V. IMPORTANT
ham,I'm in office now da:)where are you?
ham,Maybe you should find something else to do instead???
ham,Thanx u darlin!im cool thanx. A few bday drinks 2 nite. 2morrow off! Take care c u soon.xxx
ham,Beauty sleep can help ur pimples too.
ham,Try neva mate!!
ham,No need to say anything to me. I know i am an outsider
ham,"I'm not sure, I was just checking out what was happening around the area"
ham,"Save yourself the stress. If the person has a dorm account, just send your account details and the money will be sent to you."
ham,Dear got bus directly to calicut
ham,Ok then i'll let him noe later n ask him call u tmr...
ham,Thts god's gift for birds as humans hav some natural gift frm god..
ham,"Now, whats your house # again ? And do you have any beer there ?"
ham,Change windows logoff sound..
ham,Not planned yet :)going to join company on jan 5 only.don know what will happen after that.
ham,Hey gorgeous man. My work mobile number is. Have a good one babe. Squishy Mwahs.
ham,"Sorry man, accidentally left my phone on silent last night and didn't check it til I got up"
ham,Can you call me plz. Your number shows out of coveragd area. I have urgnt call in vasai &amp; have to reach before 4'o clock so call me plz
ham,"I wasn't well babe, i have swollen glands at my throat ... What did you end up doing ?"
